text,intent
اريد اعرف في شكوي علي الشبكه حاليا؟,network_complaint
حاب اعرف هل النت شغال من الصبح,network_status
بدي اشترك بباقه جديده هالفتره,renew_package
ممكن هل في عروض جديده للانترنت هالفتره لو سمحت,offer_inquiry
اعد قايمه بارقام الاتصال في حالات الطواري,network_complaint
كيف وضع الشبكه اليوم حاليا,network_status
متي بتنتهي الباقه عندي بعد الشحن في الشغل,payment_issue
بدي اعرف اريد الدعم الفني علي خطي,technical_support
لو سمحت ليش الشبكه يفصل كل شوي هالفتره اليوم,network_complaint
لو سمحت محتاج مساعده تقنيه من الصبح؟,technical_support
شايف رسوم بقيمه  دولار في وحده من معاملاتي التجاريه,payment_issue
ليش النت بطيء رغم وجود تغطيه فيه منطقتي اليوم,slow_internet
اريد كم باقي من الباقه في منطقتي اليوم,check_data_usage
بدي احتاج دعم فني فيه البيت؟,technical_support
ممكن اريد تفاصيل الاشتراك في الشغل؟,offer_inquiry
بدي بغيرو التعرفه كتير وبغلو السعر من فضلك,offer_inquiry
بدي اعرف كيف وضع الشبكه اليوم في البيت,network_status
بدي ليش الشبكه ضعيفه و وين افضل مكان بتكون الشبكه فيه اقوي شي هالفتره,network_complaint
من فضلك ما بستقبل مكالمات من مبارح؟,no_signal
لو سمحت لماذا الشبكه ضعيفه من فضلك,slow_internet
حاب اعرف في مشكله بالشحن علي خطي؟,payment_issue
كيف يتم تدريب الشبكه العصبيه؟,network_complaint
بدي حل ل مرحبا في البيت,greeting
حاب اعرف ما بقدر اتصل من مبارح,no_signal
اريد هل الشبكه تعمل الان هالفتره,network_status
لو سمحت عندي تصبح علي خير بشكل مفاجي,goodbye
من فضلك بدي اجدد الباقه هالفتره,renew_package
خدمتكو زي الخرا في البيت,network_complaint
محتاج بدي احول رصيد لرقم ثاني اليوم؟,balance_transfer
هلا، عندي استفسار,greeting
رايت دفعه خرجت من حسابي لصالح تاجر لا اتذكره,payment_issue
لو سمحت ما طريقه تحويل الرصيد في البيت؟,balance_transfer
من فضلك الهاتف بدون خدمه؟,no_signal
بدي اعرف الشبكه ضعيفه والسرعه ضعيفه من مبارح؟,slow_internet
من فضلك اريد تقديم شكوي علي رقمي؟,network_complaint
اريد ليش الانترنت ضعيف رغم انه مشحون جديد,slow_internet
بدي ليش الانترنت ضعيف؟ لو سمحت,slow_internet
الباقه انتهت اريد تجديدها,renew_package
ما هي طوبولوجيا الشبكه؟,network_complaint
ممكن اعرف هل النت شغال في الشغل,network_status
مو هي عروض الانترنت بشكل مفاجي,offer_inquiry
اريد الانترنت ضعيف ما يعبتو رسايل باستمرار في حاله انتهاء الرصيد ويبقي لي عندهم رصيد من فضلك,slow_internet
دفعت مبلغ عشان اشتري شغله، ولاحظت انه سعر الصرف غلط,payment_issue
بدي مو حاله الشبكه اليوم؟,network_status
بدي ليش ما استقبل مكالمات في منطقتي الان,no_signal
استفسار ليش النت بطيء رغم وجود تغطيه في البيت الان,slow_internet
باستخدام المدخلات ، اشرح ما هي الشبكه الاجتماعيه شبكه اجتماعيه,network_complaint
احتاج دعم فني حاليا,technical_support
ساعدني اذا في عروض افضل من فضلك,offer_inquiry
ما عم يلقط شبكه,network_complaint
ممكن هل في عروض جديده؟,offer_inquiry
حاب اعرف ليس حاله الشبكه اليوم؟,network_status
بدي اعرف الخدمه ضعيفه في الشغل؟,network_complaint
ساعدني ما حاله الشبكه,network_status
لو سمحت كيف احول رصيد فجاه؟ هالفتره,balance_transfer
محتاج محتاج مساعده تقنيه من مبارح؟,technical_support
ممكن اعرف هل الشبكه تعمل الان اليوم,network_complaint
لو سمحت ليش الشبكه تختفي فجاه اليوم اليوم,no_signal
ساعدني هل في عروض جديده للانترنت في منطقتي هالفتره,offer_inquiry
من فضلك العروض والباقات المتوفره علي خطي,offer_inquiry
قم بانشاء اختبار    لمقارنه تصميمين تصميمان لمصممي  يهدفان الي تحسين عمليه الدفع عبر الانترنت,payment_issue
بدي اعرف خطي خارج الخدمه في الشغل,no_signal
لم تمر اموالي بعد ان قمت بالتحويل,balance_transfer
ساعدني التحميل ضعيف علي خطي؟,slow_internet
اريد اعرف الشبكه غير مستقره علي رقمي,network_complaint
ممكن اريد تحويل رصيد هالفتره؟,balance_transfer
الانترنت بفصل كثير في الشغل,slow_internet
في شكوي علي الشبكه بعد الشحن,network_complaint
بدي ليش فش نت الان,no_signal
لو سمحت كم بقي من الجيجا اليوم,check_data_usage
النت بطي حاليا,slow_internet
سرعه الشبكه ضعيفه بشكل مفاجي,slow_internet
ليش الشبكه تختفي فجاه بعد الشحن حاليا,network_complaint
لماذا الاتصال غير مستقر علي خطي في البيت,network_complaint
ممكن مشكله في الدفع؟,payment_issue
ما هو سعر سهم جوجل المتوقع في  يوما؟,offer_inquiry
اهلا كيفك,greeting
افتح عنوان  وقم بتصنيف موقع الويب المعروض,offer_inquiry
بدي افعل باقه  جيجا,renew_package
بدي حل ل مع السلامه من غير سبب,goodbye
بدي اعرف كيف اغير الباقه في الشغل؟,renew_package
هل النت شغال من الصبح,network_status
استفسار مو سبب عدم استجابه الشبكه؟ هالفتره,network_complaint
تنظيم المعلومات التاليه في مخطط تفصيلي نظام التشغيل ، واجهه المستخدم الرسوميه ، الشبكات,other
اهلا هلا,greeting
عملت تحويل من فرنسا قبل يومين بس التحويل لهسا ما صار ، التحويلات الدوله بتوخذ وقت اطول؟,balance_transfer
ممكن كيف وضع الشبكه اليوم هالفتره,network_status
ساعدني كم باقي من النت الان,check_data_usage
ليش الشحن ما تفعل علي خطي في الشغل,payment_issue
كيف اعرف استهلاك الانترنت اليوم من فضلك,check_data_usage
اريد ليش سعر البطاقات مرتفعه هالفتره,offer_inquiry
اريد بغيرو التعرفه كتير وبغلو السعر من فضلك,offer_inquiry
ممكن ليش النت يفصل كل شوي مع ان الاشاره كامله لو سمحت,slow_internet
لو سمحت اريد الغاء خدمه معينه,offer_inquiry
حاب اعرف محتاج مساعده تقنيه من الصبح,technical_support
بالنظر الي السيناريو التالي ، توصل الي استراتيجيه تفاوض مناسبه انت تحاول شراء سياره من تاجر سيارات مستعمله وتريد التفاوض علي السعر,offer_inquiry
من فضلك ليس هي عروض الانترنت فيه البيت؟,offer_inquiry
حاب اعرف يلا سلام بعد الشحن,goodbye
الخدمه سييه في منطقتي من كم ساعه,network_complaint
عندي مرحباا حاليا,greeting
اريد الانترنت بطيء ومافي شبكه ليش الان,slow_internet
حاب اعرف الشبكه ضعيفه والسرعه ضعيفه علي رقمي,network_complaint
بدي شراء باقه نت لو سمحت,renew_package
اريد بدي اجدد الباقه علي خطي؟,renew_package
لو سمحت اريد تقديم شكوي,network_complaint
